""
epoch,train_acc,test_acc
135,0.6755360960960388,0.7823
136,0.6931244730949402,0.7796
137,0.6662293672561646,0.7758
138,0.6795018911361694,0.7781
139,0.6785985231399536,0.7757
140,0.6636577248573303,0.7802
141,0.6649762392044067,0.772
142,0.6832157969474792,0.7733
143,0.6766394376754761,0.7802
144,0.6881399750709534,0.7836
145,0.686934769153595,0.7863
146,0.6723514795303345,0.7698
147,0.6530264019966125,0.7705
148,0.6900636553764343,0.7775
149,0.6817902326583862,0.781
150,0.6726016998291016,0.7797
151,0.6792029738426208,0.7624
152,0.6995453834533691,0.7814
153,0.670659065246582,0.7764
154,0.6686663031578064,0.7796
155,0.6715946197509766,0.7694
156,0.675733208656311,0.7829
157,0.6622602939605713,0.7772
158,0.6964682936668396,0.7767
159,0.6620083451271057,0.7741
160,0.6620789766311646,0.7679
161,0.7036431431770325,0.7771
162,0.6858078241348267,0.7845
163,0.6964426040649414,0.7864
164,0.6903050541877747,0.786
165,0.6857427358627319,0.7864
166,0.6905888915061951,0.7864
167,0.6839960217475891,0.7945
168,0.6849683523178101,0.7951
169,0.7178964018821716,0.7919
170,0.6897873282432556,0.7925
171,0.6919845938682556,0.7927
172,0.7008769512176514,0.7915
173,0.7113989591598511,0.7871
174,0.6910170316696167,0.7924
175,0.6894375681877136,0.7896
176,0.678364634513855,0.7874
177,0.6884770393371582,0.7896
178,0.6993472576141357,0.7863
179,0.6980060338973999,0.7931
180,0.7098942399024963,0.7936
181,0.675662100315094,0.7882
182,0.6935067772865295,0.7919
183,0.6878663301467896,0.7917
184,0.7033436894416809,0.7952
185,0.7117794752120972,0.7913
186,0.7060254812240601,0.7957
187,0.6969619393348694,0.7934
188,0.68241947889328,0.7958
189,0.6984188556671143,0.796
190,0.6729651689529419,0.7877
191,0.6865569353103638,0.7865
192,0.7050594687461853,0.7865
193,0.6807656288146973,0.795
194,0.6928854584693909,0.7914
195,0.7065731287002563,0.7969
196,0.6979052424430847,0.7972
197,0.6876388788223267,0.7913
198,0.701556384563446,0.7891
199,0.6871912479400635,0.7832
200,0.6992136836051941,0.79
""
epoch,train_acc,test_acc
1,0.05548479035496712,0.1052
2,0.10752839595079422,0.1548
3,0.1646691858768463,0.2728
4,0.2080988883972168,0.2944
5,0.2461438924074173,0.37
6,0.2780104875564575,0.4277
7,0.2967908978462219,0.421
8,0.32572028040885925,0.4361
9,0.3418077230453491,0.4868
10,0.36298930644989014,0.4648
11,0.37101981043815613,0.5022
12,0.36821448802948,0.4573
13,0.3816297650337219,0.4907
14,0.38953569531440735,0.4332
15,0.39648112654685974,0.51
16,0.39817139506340027,0.5428
17,0.3895164430141449,0.478
18,0.4029354751110077,0.4959
19,0.4014643430709839,0.5191
20,0.412972629070282,0.53
21,0.41327905654907227,0.5547
22,0.4108419120311737,0.5156
23,0.42106160521507263,0.5103
24,0.42380407452583313,0.5214
25,0.42519670724868774,0.5349
26,0.4304219186306,0.5592
27,0.4250619411468506,0.5553
28,0.4366307556629181,0.5451
29,0.4264265298843384,0.5602
30,0.4223794639110565,0.5331
31,0.4402821958065033,0.5336
32,0.43068745732307434,0.5744
33,0.4405105412006378,0.5782
34,0.44363662600517273,0.5811
35,0.4320823848247528,0.5364
36,0.4370940327644348,0.589
37,0.43125665187835693,0.5492
38,0.43838417530059814,0.5462
39,0.44640472531318665,0.5459
40,0.44397008419036865,0.5918
41,0.4488371014595032,0.5876
42,0.4403392970561981,0.5493
43,0.43427303433418274,0.562
44,0.45511072874069214,0.5808
45,0.43926188349723816,0.5321
46,0.4470849335193634,0.6163
47,0.44699594378471375,0.5276
48,0.4582354426383972,0.5632
49,0.44152262806892395,0.5552
50,0.4554521441459656,0.5798
51,0.4480782747268677,0.5889
52,0.46954548358917236,0.5662
53,0.4568359851837158,0.5572
54,0.44975191354751587,0.5876
55,0.45219963788986206,0.5756
56,0.4498941898345947,0.556
57,0.45665836334228516,0.5385
58,0.45614081621170044,0.5888
59,0.4679880738258362,0.607
60,0.4385174512863159,0.5603
61,0.5297157168388367,0.7091
62,0.5463072657585144,0.7209
63,0.55375736951828,0.7218
64,0.5642251372337341,0.6968
65,0.5614223480224609,0.7151
66,0.5673531889915466,0.7226
67,0.5719508528709412,0.7107
68,0.5818184018135071,0.7207
69,0.5776840448379517,0.7175
70,0.5846796631813049,0.6849
71,0.5829786062240601,0.7234
72,0.561885416507721,0.7024
73,0.5705024003982544,0.7109
74,0.6003035306930542,0.7074
75,0.573217511177063,0.708
76,0.5886160731315613,0.6975
77,0.5723114609718323,0.71
78,0.5866919755935669,0.7084
79,0.582381010055542,0.6999
80,0.5908986330032349,0.7043
81,0.5786452293395996,0.7045
82,0.6008047461509705,0.7051
83,0.5851542353630066,0.7041
84,0.5872073173522949,0.7171
85,0.5778700113296509,0.7058
86,0.5798233151435852,0.7039
87,0.5920105576515198,0.7047
88,0.601973831653595,0.7012
89,0.574651300907135,0.7144
90,0.6061393022537231,0.698
91,0.5967333316802979,0.7063
92,0.5977252125740051,0.6931
93,0.5848339200019836,0.7084
94,0.5929183959960938,0.7014
95,0.5942068696022034,0.6955
96,0.5880902409553528,0.6954
97,0.588390052318573,0.7162
98,0.5829437971115112,0.6996
99,0.5857622623443604,0.7059
100,0.6011545658111572,0.7114
101,0.5830274224281311,0.6966
102,0.6052988767623901,0.711
103,0.6004008054733276,0.7187
104,0.6122222542762756,0.7056
105,0.5892049074172974,0.7134
106,0.5952933430671692,0.7193
107,0.592207670211792,0.7124
108,0.6121321320533752,0.719
109,0.6047737002372742,0.7207
110,0.6009398102760315,0.7041
111,0.5986431837081909,0.7034
112,0.5969274640083313,0.7058
113,0.6006532907485962,0.7018
114,0.6087612509727478,0.6992
115,0.6096861362457275,0.7137
116,0.5981358289718628,0.7008
117,0.590900182723999,0.7108
118,0.6053566336631775,0.7075
119,0.6016699075698853,0.6927
120,0.6055031418800354,0.7227
121,0.6550621390342712,0.7683
122,0.6677380204200745,0.7765
123,0.6610149145126343,0.7716
124,0.6548452973365784,0.7721
125,0.65424644947052,0.7742
126,0.6780021786689758,0.7756
127,0.6623536944389343,0.7711
128,0.6801933646202087,0.7773
129,0.67644864320755,0.7662
130,0.6757927536964417,0.7762
131,0.6741159558296204,0.7769
132,0.6816318035125732,0.7751
133,0.6798892021179199,0.775
134,0.6666691899299622,0.7686
135,0.6890093684196472,0.7716
136,0.6642135381698608,0.7703
137,0.6927443742752075,0.7779
138,0.6847453713417053,0.7685
139,0.6784389615058899,0.7721
140,0.6793956160545349,0.7728
141,0.694729208946228,0.7804
142,0.6689573526382446,0.7708
143,0.6803951859474182,0.781
144,0.6915822625160217,0.7712
145,0.6780710220336914,0.7773
146,0.6703304052352905,0.7741
147,0.6835260987281799,0.7831
148,0.6944054961204529,0.7764
149,0.6700573563575745,0.7715
150,0.6917921900749207,0.7742
151,0.6714548468589783,0.7712
152,0.6688548922538757,0.7831
153,0.6721155643463135,0.77
154,0.6673605442047119,0.7796
155,0.6789935827255249,0.7651
156,0.6452447772026062,0.7631
157,0.6748676300048828,0.7684
158,0.6811886429786682,0.7715
159,0.6611493229866028,0.7697
160,0.6847941279411316,0.7773
161,0.6936867237091064,0.7883
162,0.6986010670661926,0.7885
163,0.6935834288597107,0.7883
164,0.6913779973983765,0.7892
165,0.6971846222877502,0.7888
166,0.7028782963752747,0.7938
167,0.6791446208953857,0.794
168,0.675838828086853,0.7897
169,0.6958774328231812,0.7899
170,0.6848329901695251,0.7817
171,0.701855480670929,0.7938
172,0.7068273425102234,0.7911
173,0.7061465382575989,0.7866
174,0.6821224093437195,0.79
175,0.687562882900238,0.7881
176,0.7084131240844727,0.7921
177,0.6960610747337341,0.7875
178,0.6912691593170166,0.7924
179,0.6833531260490417,0.7873
180,0.690531313419342,0.792
181,0.6766110062599182,0.7849
182,0.6945039629936218,0.7901
183,0.6892147660255432,0.7845
184,0.7000540494918823,0.7963
185,0.6909887790679932,0.7968
186,0.6773921251296997,0.7909
187,0.7117953300476074,0.7956
188,0.6760693192481995,0.7908
189,0.6943427324295044,0.7902
190,0.6942988038063049,0.7929
191,0.6943052411079407,0.7875
192,0.6832402348518372,0.7911
193,0.6980817317962646,0.791
194,0.6978034973144531,0.7841
195,0.6979517340660095,0.7934
196,0.7018688321113586,0.789
197,0.7053781151771545,0.7853
198,0.6919450163841248,0.7874
199,0.6941043734550476,0.7899
200,0.7031340003013611,0.7877
