""
epoch,train_acc,test_acc
""
epoch,train_acc,test_acc
1,0.057440001517534256,0.1254
2,0.1016400009393692,0.1785
3,0.1451999992132187,0.2432
4,0.18053999543190002,0.2959
5,0.23583999276161194,0.2928
